Filename		Label	Duration	FileTime	IntervalTime	F1	F2	F3
Vowel_Heart	vocalization	13.44	3.0300000000000002		 3.0300000000000002	677.0307303819473	1301.7053665104854	2878.538539774983
Vowel_Heart	vocalization	13.44	3.035		 3.035	672.4033779536936	1295.9532479394682	2884.075440928541
Vowel_Heart	vocalization	13.44	3.04		 3.04	667.7760255254418	1290.2011293684523	2889.6123420820973
Vowel_Heart	vocalization	13.44	3.045		 3.045	679.9724651645868	1295.3408009671662	2882.9720608534494
Vowel_Heart	vocalization	13.44	3.0500000000000003		 3.0500000000000003	692.1689048037288	1300.480472565879	2876.331779624801
Vowel_Heart	vocalization	13.44	3.055		 3.055	679.3627241941916	1295.1430945770242	2866.1575878550734
Vowel_Heart	vocalization	13.44	3.06		 3.06	666.5565435846562	1289.8057165881703	2855.983396085344
Vowel_Heart	vocalization	13.44	3.065		 3.065	668.7703701106044	1291.1896262693567	2832.4657587923016
Vowel_Heart	vocalization	13.44	3.0700000000000003		 3.0700000000000003	670.9841966365516	1292.5735359505456	2808.9481214992593
Vowel_Heart	vocalization	13.44	3.075		 3.075	667.4022446209754	1303.2035509365871	2797.08867697036
Vowel_Heart	vocalization	13.44	3.08		 3.08	663.8202926054001	1313.8335659226286	2785.2292324414607
Vowel_Heart	vocalization	13.44	3.085		 3.085	671.9768718472444	1312.2192831240018	2780.024025722075
Vowel_Heart	vocalization	13.44	3.09		 3.09	680.1334510890864	1310.6050003253747	2774.818819002689
Vowel_Heart	vocalization	13.44	3.095		 3.095	668.8214562280963	1308.4402580295682	2771.0107707854686
Vowel_Heart	vocalization	13.44	3.1		 3.1	657.5094613671081	1306.2755157337624	2767.202722568249
Vowel_Heart	vocalization	13.44	3.105		 3.105	662.5978635945518	1308.393499298721	2773.0845640799084
Vowel_Heart	vocalization	13.44	3.11		 3.11	667.6862658219944	1310.5114828636806	2778.9664055915664
Vowel_Heart	vocalization	13.44	3.115		 3.115	664.0387967224007	1319.5662034021598	2773.716010305403
Vowel_Heart	vocalization	13.44	3.12		 3.12	660.3913276228078	1328.6209239406373	2768.465615019244
Vowel_Heart	vocalization	13.44	3.125		 3.125	664.7298369806914	1322.1851335092351	2801.815066690173
Vowel_Heart	vocalization	13.44	3.13		 3.13	669.0683463385747	1315.7493430778331	2835.164518361099
Vowel_Heart	vocalization	13.44	3.1350000000000002		 3.1350000000000002	669.6353618998002	1309.9284732448818	2846.2076040833444
Vowel_Heart	vocalization	13.44	3.14		 3.14	670.2023774610259	1304.107603411932	2857.2506898055885
Vowel_Heart	vocalization	13.44	3.145		 3.145	673.4798992597991	1309.9473190499186	2855.6896791011404
Vowel_Heart	vocalization	13.44	3.15		 3.15	676.7574210585714	1315.787034687904	2854.128668396687
Vowel_Heart	vocalization	13.44	3.1550000000000002		 3.1550000000000002	672.14504808391	1308.7325925256791	2806.082149510889
Vowel_Heart	vocalization	13.44	3.16		 3.16	667.532675109249	1301.678150363456	2758.035630625096
Vowel_Heart	vocalization	13.44	3.165		 3.165	666.8601852522854	1311.878751093038	2751.372622787104
Vowel_Heart	vocalization	13.44	3.17		 3.17	666.1876953953216	1322.079351822618	2744.709614949117
Vowel_Heart	vocalization	13.44	3.1750000000000003		 3.1750000000000003	664.4034660250014	1316.3477835908964	2786.80332018628
Vowel_Heart	vocalization	13.44	3.18		 3.18	662.6192366546812	1310.6162153591747	2828.8970254234364
Vowel_Heart	vocalization	13.44	3.185		 3.185	661.0675156355384	1305.1129136731822	2811.2919742195686
Vowel_Heart	vocalization	13.44	3.19		 3.19	659.5157946163957	1299.609611987192	2793.6869230157026
Vowel_Heart	vocalization	13.44	3.1950000000000003		 3.1950000000000003	660.331062172963	1315.6546947784825	2791.8989675132952
Vowel_Heart	vocalization	13.44	3.2		 3.2	661.1463297295296	1331.6997775697678	2790.1110120108897
Vowel_Heart	vocalization	13.44	3.205		 3.205	658.5840791627529	1335.136398193219	2800.6500992027954
Vowel_Heart	vocalization	13.44	3.21		 3.21	656.0218285959764	1338.573018816669	2811.1891863946994
Vowel_Heart	vocalization	13.44	3.215		 3.215	654.7774926491917	1328.1398566207763	2802.5734126155853
Vowel_Heart	vocalization	13.44	3.22		 3.22	653.5331567024073	1317.7066944248838	2793.9576388364762
Vowel_Heart	vocalization	13.44	3.225		 3.225	654.7347903704696	1309.4762375166702	2826.863326198365
Vowel_Heart	vocalization	13.44	3.23		 3.23	655.9364240385322	1301.245780608458	2859.7690135602506
Vowel_Heart	vocalization	13.44	3.235		 3.235	659.5436424448113	1304.7206229965082	2863.645517776877
Vowel_Heart	vocalization	13.44	3.24		 3.24	663.1508608510895	1308.1954653845592	2867.5220219935027
Vowel_Heart	vocalization	13.44	3.245		 3.245	658.8327134930405	1318.6561962256465	2865.449656480745
Vowel_Heart	vocalization	13.44	3.25		 3.25	654.5145661349926	1329.116927066731	2863.377290967991
Vowel_Heart	vocalization	13.44	3.255		 3.255	659.216035984932	1317.3556845772557	2892.0531902409975
Vowel_Heart	vocalization	13.44	3.2600000000000002		 3.2600000000000002	663.91750583487	1305.5944420877834	2920.7290895139995
Vowel_Heart	vocalization	13.44	3.265		 3.265	657.0642706961817	1322.2725624057957	2913.761049410241
Vowel_Heart	vocalization	13.44	3.27		 3.27	650.2110355574947	1338.9506827238056	2906.793009306481
Vowel_Heart	vocalization	13.44	3.275		 3.275	654.887944678269	1333.8062431401822	2890.941349353482
Vowel_Heart	vocalization	13.44	3.2800000000000002		 3.2800000000000002	659.5648537990425	1328.6618035565596	2875.089689400483
Vowel_Heart	vocalization	13.44	3.285		 3.285	656.8521682612188	1329.185924781925	2859.2822912655474
Vowel_Heart	vocalization	13.44	3.29		 3.29	654.1394827233966	1329.710046007292	2843.4748931306185
Vowel_Heart	vocalization	13.44	3.295		 3.295	663.0380933476432	1343.1071531016212	2890.6511480196536
Vowel_Heart	vocalization	13.44	3.3000000000000003		 3.3000000000000003	671.9367039718882	1356.5042601959487	2937.827402908681
Vowel_Heart	vocalization	13.44	3.305		 3.305	664.5069009518251	1356.4679751428696	2911.8932266023385
Vowel_Heart	vocalization	13.44	3.31		 3.31	657.0770979317629	1356.431690089791	2885.9590502959995
Vowel_Heart	vocalization	13.44	3.315		 3.315	658.143813069968	1358.7976953080713	2890.076793916744
Vowel_Heart	vocalization	13.44	3.3200000000000003		 3.3200000000000003	659.2105282081732	1361.1637005263499	2894.194537537485
Vowel_Heart	vocalization	13.44	3.325		 3.325	660.3076904215337	1354.1837525052956	2881.0138049296725
Vowel_Heart	vocalization	13.44	3.33		 3.33	661.4048526348946	1347.2038044842413	2867.83307232186
Vowel_Heart	vocalization	13.44	3.335		 3.335	664.3485297248321	1347.526834551864	2868.483717683083
Vowel_Heart	vocalization	13.44	3.34		 3.34	667.2922068147698	1347.8498646194878	2869.1343630443043
Vowel_Heart	vocalization	13.44	3.345		 3.345	669.8449381994055	1357.9403169505413	2861.086590547482
Vowel_Heart	vocalization	13.44	3.35		 3.35	672.3976695840416	1368.0307692815945	2853.038818050663
Vowel_Heart	vocalization	13.44	3.355		 3.355	678.56382355483	1376.6305858757057	2872.3014105741277
Vowel_Heart	vocalization	13.44	3.36		 3.36	684.7299775256171	1385.2304024698153	2891.564003097591
Vowel_Heart	vocalization	13.44	3.365		 3.365	680.1844117369345	1379.2546709414173	2896.126530684758
Vowel_Heart	vocalization	13.44	3.37		 3.37	675.6388459482531	1373.2789394130216	2900.689058271926
Vowel_Heart	vocalization	13.44	3.375		 3.375	681.2223857003085	1386.4399350947742	2913.570301034991
Vowel_Heart	vocalization	13.44	3.38		 3.38	686.8059254523633	1399.6009307765257	2926.45154379805
Vowel_Heart	vocalization	13.44	3.3850000000000002		 3.3850000000000002	687.7350113120698	1400.9706045298146	2887.0582181858117
Vowel_Heart	vocalization	13.44	3.39		 3.39	688.664097171775	1402.3402782831035	2847.6648925735753
Vowel_Heart	vocalization	13.44	3.395		 3.395	678.4311716899124	1401.4855746881606	2822.3563719109043
Vowel_Heart	vocalization	13.44	3.4		 3.4	668.1982462080515	1400.6308710932187	2797.0478512482405
Vowel_Heart	vocalization	13.44	3.4050000000000002		 3.4050000000000002	673.0228095923728	1409.7047169406048	2832.9236063948133
Vowel_Heart	vocalization	13.44	3.41		 3.41	677.8473729766931	1418.7785627879907	2868.799361541385
Vowel_Heart	vocalization	13.44	3.415		 3.415	673.9660484608858	1423.8258089432352	2896.028020524571
Vowel_Heart	vocalization	13.44	3.42		 3.42	670.0847239450792	1428.8730550984794	2923.2566795077532
Vowel_Heart	vocalization	13.44	3.4250000000000003		 3.4250000000000003	673.0377456319608	1432.9752830604084	2919.9249701420417
Vowel_Heart	vocalization	13.44	3.43		 3.43	675.9907673188425	1437.0775110223367	2916.5932607763275
Vowel_Heart	vocalization	13.44	3.435		 3.435	679.5410635142017	1436.633032200308	2887.282870993698
Vowel_Heart	vocalization	13.44	3.44		 3.44	683.09135970956	1436.1885533782795	2857.9724812110694
Vowel_Heart	vocalization	13.44	3.4450000000000003		 3.4450000000000003	678.5126240712805	1436.406818090274	2836.245862765274
Vowel_Heart	vocalization	13.44	3.45		 3.45	673.9338884330023	1436.6250828022685	2814.519244319486
Vowel_Heart	vocalization	13.44	3.455		 3.455	681.0583480529639	1436.743798322668	2857.19905111384
Vowel_Heart	vocalization	13.44	3.46		 3.46	688.1828076729241	1436.8625138430675	2899.878857908189
Vowel_Heart	vocalization	13.44	3.465		 3.465	684.1959585825554	1436.555588288235	2892.2242260401026
Vowel_Heart	vocalization	13.44	3.47		 3.47	680.2091094921872	1436.2486627334035	2884.569594172017
Vowel_Heart	vocalization	13.44	3.475		 3.475	681.1307416867108	1446.0872508936047	2881.7335503257705
Vowel_Heart	vocalization	13.44	3.48		 3.48	682.0523738812348	1455.9258390538057	2878.8975064795254
Vowel_Heart	vocalization	13.44	3.485		 3.485	684.0052098786397	1461.2000097126597	2892.871788884917
Vowel_Heart	vocalization	13.44	3.49		 3.49	685.958045876044	1466.4741803715135	2906.8460712903016
Vowel_Heart	vocalization	13.44	3.495		 3.495	682.3432845388202	1469.9365900382497	2860.0498113797544
Vowel_Heart	vocalization	13.44	3.5		 3.5	678.7285232015962	1473.3989997049848	2813.253551469209
Vowel_Heart	vocalization	13.44	3.505		 3.505	674.3107678504902	1467.9217438451813	2784.3130222340583
Vowel_Heart	vocalization	13.44	3.5100000000000002		 3.5100000000000002	669.893012499386	1462.4444879853804	2755.3724929989185
Vowel_Heart	vocalization	13.44	3.515		 3.515	682.1988067863037	1480.1922012590328	2818.1356170796093
Vowel_Heart	vocalization	13.44	3.52		 3.52	694.5046010732189	1497.9399145326815	2880.8987411602893
Vowel_Heart	vocalization	13.44	3.525		 3.525	684.1424467217539	1483.624276080515	2843.3052484839022
Vowel_Heart	vocalization	13.44	3.5300000000000002		 3.5300000000000002	673.7802923702893	1469.3086376283504	2805.711755807521
Vowel_Heart	vocalization	13.44	3.535		 3.535	666.6798720911809	1471.7684683562761	2817.9378258421702
Vowel_Heart	vocalization	13.44	3.54		 3.54	659.5794518120741	1474.228299084203	2830.163895876819
Vowel_Heart	vocalization	13.44	3.545		 3.545	667.5183584692438	1487.6716828462352	2842.342758708113
Vowel_Heart	vocalization	13.44	3.5500000000000003		 3.5500000000000003	675.4572651264115	1501.1150666082644	2854.521621539399
Vowel_Heart	vocalization	13.44	3.555		 3.555	663.9965657675283	1489.07228668306	2800.9533436851552
Vowel_Heart	vocalization	13.44	3.56		 3.56	652.535866408647	1477.029506757858	2747.3850658309166
Vowel_Heart	vocalization	13.44	3.565		 3.565	657.8779042565162	1484.7306584652522	2736.717611005325
Vowel_Heart	vocalization	13.44	3.5700000000000003		 3.5700000000000003	663.2199421043847	1492.4318101726456	2726.050156179734
Vowel_Heart	vocalization	13.44	3.575		 3.575	663.054880597426	1490.949942120409	2722.322420098614
Vowel_Heart	vocalization	13.44	3.58		 3.58	662.889819090467	1489.4680740681738	2718.5946840174947
Vowel_Heart	vocalization	13.44	3.585		 3.585	659.6375272556362	1497.9107257893495	2721.5197981230194
Vowel_Heart	vocalization	13.44	3.59		 3.59	656.3852354208058	1506.3533775105232	2724.4449122285473
Vowel_Heart	vocalization	13.44	3.595		 3.595	656.526850436143	1499.1974725280472	2756.172871272198
Vowel_Heart	vocalization	13.44	3.6		 3.6	656.6684654514808	1492.0415675455743	2787.9008303158466
Vowel_Heart	vocalization	13.44	3.605		 3.605	660.6296323733152	1512.764894240294	2804.3566886133935
Vowel_Heart	vocalization	13.44	3.61		 3.61	664.590799295148	1533.4882209350092	2820.812546910929
Vowel_Heart	vocalization	13.44	3.615		 3.615	654.4062396828066	1513.1543041883995	2738.1883632817026
Vowel_Heart	vocalization	13.44	3.62		 3.62	644.221680070467	1492.8203874417923	2655.5641796524897
Vowel_Heart	vocalization	13.44	3.625		 3.625	650.2639362164589	1493.6314505852522	2690.158297902385
Vowel_Heart	vocalization	13.44	3.63		 3.63	656.3061923624504	1494.4425137287112	2724.752416152282
Vowel_Heart	vocalization	13.44	3.6350000000000002		 3.6350000000000002	658.2479511038194	1486.9064534414097	2768.2284471285675
Vowel_Heart	vocalization	13.44	3.64		 3.64	660.1897098451884	1479.3703931541106	2811.7044781048508
Vowel_Heart	vocalization	13.44	3.645		 3.645	660.5168838470225	1495.564917252474	2831.961951969623
Vowel_Heart	vocalization	13.44	3.65		 3.65	660.8440578488564	1511.7594413508373	2852.2194258343807
Vowel_Heart	vocalization	13.44	3.6550000000000002		 3.6550000000000002	658.8363578536322	1527.0673752338357	2748.1839682244004
Vowel_Heart	vocalization	13.44	3.66		 3.66	656.8286578584084	1542.3753091168317	2644.148510614442
Vowel_Heart	vocalization	13.44	3.665		 3.665	658.3474406910049	1534.3444377538642	2730.195595871669
Vowel_Heart	vocalization	13.44	3.67		 3.67	659.8662235236018	1526.3135663909004	2816.2426811288933
Vowel_Heart	vocalization	13.44	3.6750000000000003		 3.6750000000000003	666.0208345155235	1548.389624591633	2871.5821681735715
Vowel_Heart	vocalization	13.44	3.68		 3.68	672.1754455074437	1570.46568279236	2926.9216552182447
Vowel_Heart	vocalization	13.44	3.685		 3.685	665.896239000244	1545.1825941226525	2933.067433852058
Vowel_Heart	vocalization	13.44	3.69		 3.69	659.6170324930451	1519.8995054529473	2939.213212485867
Vowel_Heart	vocalization	13.44	3.6950000000000003		 3.6950000000000003	660.8011993643354	1513.844853253064	2908.9322176944097
Vowel_Heart	vocalization	13.44	3.7		 3.7	661.9853662356253	1507.7902010531825	2878.651222902956
Vowel_Heart	vocalization	13.44	3.705		 3.705	661.4086728578833	1515.6134279540659	2876.7584655850114
Vowel_Heart	vocalization	13.44	3.71		 3.71	660.8319794801415	1523.436654854949	2874.865708267065
Vowel_Heart	vocalization	13.44	3.715		 3.715	662.244689319033	1528.686854511864	2854.1510292177636
Vowel_Heart	vocalization	13.44	3.72		 3.72	663.6573991579249	1533.9370541687783	2833.436350168469
Vowel_Heart	vocalization	13.44	3.725		 3.725	670.1250617779244	1529.7600357414926	2874.8822127967846
Vowel_Heart	vocalization	13.44	3.73		 3.73	676.5927243979227	1525.5830173142087	2916.3280754250914
Vowel_Heart	vocalization	13.44	3.735		 3.735	672.1968959663587	1534.7836024291041	2877.1574806259086
Vowel_Heart	vocalization	13.44	3.74		 3.74	667.8010675347948	1543.9841875439981	2837.9868858267337
Vowel_Heart	vocalization	13.44	3.745		 3.745	663.1398304418849	1539.6794994789361	2868.189070034475
Vowel_Heart	vocalization	13.44	3.75		 3.75	658.4785933489762	1535.3748114138755	2898.391254242219
Vowel_Heart	vocalization	13.44	3.755		 3.755	665.8553033567052	1544.3309837369757	2950.9379305334746
Vowel_Heart	vocalization	13.44	3.7600000000000002		 3.7600000000000002	673.2320133644325	1553.2871560600738	3003.4846068247207
Vowel_Heart	vocalization	13.44	3.765		 3.765	665.0476126949748	1543.2499536894168	2977.2673732509356
Vowel_Heart	vocalization	13.44	3.77		 3.77	656.863212025518	1533.2127513187602	2951.050139677155
Vowel_Heart	vocalization	13.44	3.775		 3.775	657.9292877042043	1527.0144290563458	2968.823413392139
Vowel_Heart	vocalization	13.44	3.7800000000000002		 3.7800000000000002	658.9953633828906	1520.8161067939338	2986.5966871071205
Vowel_Heart	vocalization	13.44	3.785		 3.785	660.3383535870477	1536.6119480048096	2981.889968854937
Vowel_Heart	vocalization	13.44	3.79		 3.79	661.6813437912037	1552.4077892156813	2977.1832506027504
Vowel_Heart	vocalization	13.44	3.795		 3.795	654.5640623205369	1530.4240464735644	2943.248916900308
Vowel_Heart	vocalization	13.44	3.8000000000000003		 3.8000000000000003	647.4467808498708	1508.4403037314496	2909.3145831978654
Vowel_Heart	vocalization	13.44	3.805		 3.805	646.4244884384408	1506.9057177358038	2878.586871890262
Vowel_Heart	vocalization	13.44	3.81		 3.81	645.4021960270112	1505.3711317401603	2847.85916058267
Vowel_Heart	vocalization	13.44	3.815		 3.815	647.9991021872565	1523.0283385775342	2919.0242848113435
Vowel_Heart	vocalization	13.44	3.8200000000000003		 3.8200000000000003	650.5960083475009	1540.6855454149045	2990.1894090399974
Vowel_Heart	vocalization	13.44	3.825		 3.825	644.5130130239045	1523.8848405491135	2892.1549381883005
Vowel_Heart	vocalization	13.44	3.83		 3.83	638.4300177003097	1507.0841356833255	2794.1204673366246
Vowel_Heart	vocalization	13.44	3.835		 3.835	645.1737128200316	1516.5089705228866	2877.85664839526
Vowel_Heart	vocalization	13.44	3.84		 3.84	651.9174079397532	1525.9338053624483	2961.5928294538867
Vowel_Heart	vocalization	13.44	3.845		 3.845	655.7200890005711	1539.786520314815	2965.1383437816335
Vowel_Heart	vocalization	13.44	3.85		 3.85	659.5227700613885	1553.639235267181	2968.6838581093766
Vowel_Heart	vocalization	13.44	3.855		 3.855	658.9050818443012	1556.7554293093208	2940.2124708649985
Vowel_Heart	vocalization	13.44	3.86		 3.86	658.2873936272138	1559.8716233514606	2911.7410836206213
Vowel_Heart	vocalization	13.44	3.865		 3.865	656.4684836678063	1561.9771453169137	2888.5005781155833
Vowel_Heart	vocalization	13.44	3.87		 3.87	654.6495737084	1564.0826672823684	2865.26007261059
Vowel_Heart	vocalization	13.44	3.875		 3.875	664.7051190099662	1579.402207819637	3237.5995583308522
Vowel_Heart	vocalization	13.44	3.88		 3.88	674.7606643115295	1594.721748356902	3609.939044051026
Vowel_Heart	vocalization	13.44	3.8850000000000002		 3.8850000000000002	659.3522329270064	1579.1745004845377	3209.946797259634
Vowel_Heart	vocalization	13.44	3.89		 3.89	643.9438015424853	1563.627252612176	2809.9545504682987
Vowel_Heart	vocalization	13.44	3.895		 3.895	644.639583519688	1571.8934008716328	2906.262183459912
Vowel_Heart	vocalization	13.44	3.9		 3.9	645.3353654968907	1580.1595491310873	3002.569816451516
Vowel_Heart	vocalization	13.44	3.9050000000000002		 3.9050000000000002	646.3784985707208	1570.8362465990713	3013.800721712933
Vowel_Heart	vocalization	13.44	3.91		 3.91	647.4216316445498	1561.5129440670548	3025.031626974322
Vowel_Heart	vocalization	13.44	3.915		 3.915	639.5696020097588	1548.4001848426187	2792.963023850394
Vowel_Heart	vocalization	13.44	3.92		 3.92	631.717572374969	1535.2874256181851	2560.8944207265135
Vowel_Heart	vocalization	13.44	3.9250000000000003		 3.9250000000000003	635.1476625468792	1544.197969427906	2744.720902147083
Vowel_Heart	vocalization	13.44	3.93		 3.93	638.5777527187895	1553.1085132376272	2928.5473835676403
Vowel_Heart	vocalization	13.44	3.935		 3.935	641.3237886176895	1566.742837714627	3000.4926465978847
Vowel_Heart	vocalization	13.44	3.94		 3.94	644.0698245165893	1580.3771621916248	3072.437909628124
Vowel_Heart	vocalization	13.44	3.9450000000000003		 3.9450000000000003	644.3906943669746	1574.1217948590327	3098.8198928398633
Vowel_Heart	vocalization	13.44	3.95		 3.95	644.71156421736	1567.8664275264418	3125.201876051576
Vowel_Heart	vocalization	13.44	3.955		 3.955	646.3358025407425	1572.8375390518634	2920.743676893849
Vowel_Heart	vocalization	13.44	3.96		 3.96	647.9600408641252	1577.8086505772849	2716.2854777361717
Vowel_Heart	vocalization	13.44	3.9650000000000003		 3.9650000000000003	650.7505558469995	1582.3812174019781	2943.5433477532524
Vowel_Heart	vocalization	13.44	3.97		 3.97	653.5410708298716	1586.953784226668	3170.801217770244
Vowel_Heart	vocalization	13.44	3.975		 3.975	642.470442673899	1569.9575629724231	3067.278344286006
Vowel_Heart	vocalization	13.44	3.98		 3.98	631.3998145179278	1552.9613417181822	2963.7554708017847
Vowel_Heart	vocalization	13.44	3.985		 3.985	632.7896892183854	1570.9198543426369	3010.5407745892026
Vowel_Heart	vocalization	13.44	3.99		 3.99	634.1795639188435	1588.878366967091	3057.326078376614
Vowel_Heart	vocalization	13.44	3.995		 3.995	640.4836031361981	1601.5964514240884	3046.358124484121
Vowel_Heart	vocalization	13.44	4		 4	646.7876423535512	1614.314535881084	3035.3901705916282
Vowel_Heart	vocalization	13.44	4.005		 4.005	640.1548066358516	1611.4135635748125	3027.3004070088023
Vowel_Heart	vocalization	13.44	4.01		 4.01	633.5219709181521	1608.5125912685414	3019.210643425972
Vowel_Heart	vocalization	13.44	4.015		 4.015	627.7590684305618	1609.7112079979204	2972.0710820956197
Vowel_Heart	vocalization	13.44	4.0200000000000005		 4.0200000000000005	621.9961659429719	1610.9098247272993	2924.9315207652694
Vowel_Heart	vocalization	13.44	4.025		 4.025	626.698403591105	1609.4884589795554	2959.7975045100634
Vowel_Heart	vocalization	13.44	4.03		 4.03	631.4006412392367	1608.0670932318126	2994.6634882548497
Vowel_Heart	vocalization	13.44	4.035		 4.035	627.279611883443	1615.0480141325102	2992.77030680403
Vowel_Heart	vocalization	13.44	4.04		 4.04	623.1585825276488	1622.028935033206	2990.8771253532104
Vowel_Heart	vocalization	13.44	4.045		 4.045	616.0172547412284	1611.8186757789606	2992.335355152332
Vowel_Heart	vocalization	13.44	4.05		 4.05	608.875926954809	1601.6084165247178	2993.7935849514524
Vowel_Heart	vocalization	13.44	4.055		 4.055	610.2488366531484	1611.8902927722665	2990.2400024536955
Vowel_Heart	vocalization	13.44	4.0600000000000005		 4.0600000000000005	611.6217463514868	1622.1721690198165	2986.6864199559295
Vowel_Heart	vocalization	13.44	4.065		 4.065	605.9602497855856	1622.2058819967715	2948.999380492142
Vowel_Heart	vocalization	13.44	4.07		 4.07	600.2987532196855	1622.2395949737265	2911.3123410283592
Vowel_Heart	vocalization	13.44	4.075		 4.075	599.2573799074936	1623.2416547807686	2884.816589732072
Vowel_Heart	vocalization	13.44	4.08		 4.08	598.2160065953016	1624.2437145878114	2858.320838435789
Vowel_Heart	vocalization	13.44	4.085		 4.085	595.852747504966	1629.6422387836724	2874.7667919265173
Vowel_Heart	vocalization	13.44	4.09		 4.09	593.4894884146308	1635.0407629795322	2891.212745417247
Vowel_Heart	vocalization	13.44	4.095		 4.095	593.8353455389584	1628.5147182288717	2925.022948453831
Vowel_Heart	vocalization	13.44	4.1		 4.1	594.1812026632861	1621.9886734782121	2958.833151490411
Vowel_Heart	vocalization	13.44	4.105		 4.105	594.1540349846541	1630.6545528947775	3009.0114951367977
Vowel_Heart	vocalization	13.44	4.11		 4.11	594.126867306022	1639.3204323113378	3059.189838783149
Vowel_Heart	vocalization	13.44	4.115		 4.115	593.3020479904955	1635.6483287718256	3003.441510669011
Vowel_Heart	vocalization	13.44	4.12		 4.12	592.4772286749692	1631.9762252323148	2947.6931825548772
Vowel_Heart	vocalization	13.44	4.125		 4.125	595.8565010809036	1645.9236736904043	2977.887856656204
Vowel_Heart	vocalization	13.44	4.13		 4.13	599.2357734868373	1659.8711221484937	3008.082530757527
Vowel_Heart	vocalization	13.44	4.135		 4.135	595.538234982043	1674.0762794820284	3004.3672854645665
Vowel_Heart	vocalization	13.44	4.14		 4.14	591.8406964772491	1688.2814368155614	3000.652040171606
Vowel_Heart	vocalization	13.44	4.1450000000000005		 4.1450000000000005	590.9975539428794	1700.2524136509217	2996.6532214943886
Vowel_Heart	vocalization	13.44	4.15		 4.15	590.1544114085079	1712.2233904862783	2992.6544028171807
Vowel_Heart	vocalization	13.44	4.155		 4.155	580.7048244535832	1719.9756721488604	3029.2152400592495
Vowel_Heart	vocalization	13.44	4.16		 4.16	571.2552374986585	1727.7279538114437	3065.7760773013165
Vowel_Heart	vocalization	13.44	4.165		 4.165	572.0533454497655	1737.3703455446043	3053.856528732763
Vowel_Heart	vocalization	13.44	4.17		 4.17	572.8514534008733	1747.0127372777652	3041.936980164208
Vowel_Heart	vocalization	13.44	4.175		 4.175	580.6331543369392	1759.8071532563845	3019.4827313639994
Vowel_Heart	vocalization	13.44	4.18		 4.18	588.4148552730043	1772.6015692350024	2997.028482563793
Vowel_Heart	vocalization	13.44	4.1850000000000005		 4.1850000000000005	578.4881826598078	1767.4186004212402	2988.204581604018
Vowel_Heart	vocalization	13.44	4.19		 4.19	568.5615100466149	1762.2356316074822	2979.3806806442444
Vowel_Heart	vocalization	13.44	4.195		 4.195	564.4055725421396	1770.5379801920158	2970.307685524246
Vowel_Heart	vocalization	13.44	4.2		 4.2	560.2496350376634	1778.8403287765525	2961.2346904042492
Vowel_Heart	vocalization	13.44	4.205		 4.205	553.2918492994024	1808.362575518532	2975.7642054950484
Vowel_Heart	vocalization	13.44	4.21		 4.21	546.3340635611414	1837.8848222605077	2990.2937205858443
Vowel_Heart	vocalization	13.44	4.215		 4.215	540.130805103811	1833.6183087436843	2979.2140107894375
Vowel_Heart	vocalization	13.44	4.22		 4.22	533.9275466464812	1829.3517952268653	2968.1343009930292
Vowel_Heart	vocalization	13.44	4.225		 4.225	532.4533717607885	1860.9980372418534	2949.3662278232123
Vowel_Heart	vocalization	13.44	4.23		 4.23	530.9791968750952	1892.6442792568462	2930.59815465339
Vowel_Heart	vocalization	13.44	4.235		 4.235	528.2782493438428	1897.450436630511	2917.9101778478207
Vowel_Heart	vocalization	13.44	4.24		 4.24	525.5773018125909	1902.2565940041748	2905.2222010422556
Vowel_Heart	vocalization	13.44	4.245		 4.245	523.7118078907063	1905.1393279276017	2917.0120257702183
Vowel_Heart	vocalization	13.44	4.25		 4.25	521.8463139688213	1908.022061851029	2928.8018504981783
Vowel_Heart	vocalization	13.44	4.255		 4.255	516.9728060368908	1916.9726468637493	2915.165559639976
Vowel_Heart	vocalization	13.44	4.26		 4.26	512.0992981049612	1925.9232318764696	2901.529268781773
Vowel_Heart	vocalization	13.44	4.265		 4.265	516.5155711219575	1934.2806360309735	2884.7526026181304
Vowel_Heart	vocalization	13.44	4.2700000000000005		 4.2700000000000005	520.9318441389531	1942.6380401854778	2867.9759364544875
Vowel_Heart	vocalization	13.44	4.275		 4.275	516.6833520461071	1940.4206554733248	2875.548015574065
Vowel_Heart	vocalization	13.44	4.28		 4.28	512.4348599532618	1938.2032707611725	2883.120094693639
Vowel_Heart	vocalization	13.44	4.285		 4.285	510.25780541685396	1938.968424312824	2866.3311456211964
Vowel_Heart	vocalization	13.44	4.29		 4.29	508.0807508804458	1939.733577864476	2849.5421965487562
Vowel_Heart	vocalization	13.44	4.295		 4.295	503.19358209159157	1944.843490637462	2855.4733443232644
Vowel_Heart	vocalization	13.44	4.3		 4.3	498.3064133027382	1949.9534034104493	2861.4044920977717
Vowel_Heart	vocalization	13.44	4.305		 4.305	500.94641788887805	1964.8249219357303	2857.8807717467134
Vowel_Heart	vocalization	13.44	4.3100000000000005		 4.3100000000000005	503.5864224750184	1979.696440461014	2854.3570513956565
Vowel_Heart	vocalization	13.44	4.315		 4.315	504.32677033273086	1983.344732784886	2862.5075819635067
Vowel_Heart	vocalization	13.44	4.32		 4.32	505.06711819044284	1986.9930251087574	2870.658112531352
Vowel_Heart	vocalization	13.44	4.325		 4.325	502.3013222378836	1989.5727167907564	2848.188961864674
