Filename,Duration,IntervalTime,F1,F2,F3,F1c,F2c,F3c
Vowel_Heart,13.44,0,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.005,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.01,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.015,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.02,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.025,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.03,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.035,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.04,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.045,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.05,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.055,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.06,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.065,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.07,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.075,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.08,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.085,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.09,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.095,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.1,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.105,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.11,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.115,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.12,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.125,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.13,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.135,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.14,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.145,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.15,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.155,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.16,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.165,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.17,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.175,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.18,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.185,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.19,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.195,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.2,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.205,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.21,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.215,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.22,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.225,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.23,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.235,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.24,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.245,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.25,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.255,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.26,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.265,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.27,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.275,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.28,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.285,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.29,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.295,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.3,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.305,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.31,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.315,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.32,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.325,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.33,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.335,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.34,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.345,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.35,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.355,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.36,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.365,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.37,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.375,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.38,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.385,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.39,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.395,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.4,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.405,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.41,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.415,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.42,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.425,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.43,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.435,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.44,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.445,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.45,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.455,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.46,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.465,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.47,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.475,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.48,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.485,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.49,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.495,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.5,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.505,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.51,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.515,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.52,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.525,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.53,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.535,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.54,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.545,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.55,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.555,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.56,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.565,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.57,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.575,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.58,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.585,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.59,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.595,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.6,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.605,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.61,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.615,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.62,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.625,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.63,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.635,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.64,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.645,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.65,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.655,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.66,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.665,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.67,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.675,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.68,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.685,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.69,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.695,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.7,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.705,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.71,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.715,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.72,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.725,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.73,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.735,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.74,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.745,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.75,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.755,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.76,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.765,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.77,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.775,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.78,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.785,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.79,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.795,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.8,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.805,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.81,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.815,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.82,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.825,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.83,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.835,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.84,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.845,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.85,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.855,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.86,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.865,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.87,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.875,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.88,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.885,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.89,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.895,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.9,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.905,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.91,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.915,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.92,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.925,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.93,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.935,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.94,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.945,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.95,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.955,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.96,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.965,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.97,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.975,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.98,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.985,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.99,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,0.995,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.005,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.01,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.015,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.02,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.025,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.03,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.035,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.04,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.045,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.05,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.055,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.06,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.065,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.07,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.075,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.08,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.085,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.09,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.095,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.1,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.105,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.11,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.115,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.12,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.125,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.13,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.135,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.14,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.145,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.15,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.155,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.16,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.165,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.17,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.175,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.18,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.185,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.19,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.195,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.2,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.205,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.21,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.215,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.22,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.225,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.23,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.235,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.24,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.245,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.25,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.255,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.26,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.265,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.27,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.275,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.28,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.285,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.29,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.295,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.3,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.305,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.31,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.315,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.32,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.325,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.33,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.335,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.34,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.345,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.35,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.355,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.36,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.365,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.37,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.375,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.38,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.385,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.39,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.395,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.4,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.405,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.41,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.415,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.42,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.425,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.43,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.435,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.44,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.445,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.45,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.455,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.46,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.465,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.47,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.475,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.48,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.485,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.49,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.495,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.5,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.505,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.51,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.515,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.52,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.525,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.53,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.535,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.54,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.545,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.55,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.555,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.56,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.565,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.57,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.575,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.58,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.585,NA,NA,NA,NA,NA,NA
Vowel_Heart,13.44,1.59,709,1255,2389,709,1255,2389
Vowel_Heart,13.44,1.595,718,1258,2398,718,1258,2398
Vowel_Heart,13.44,1.6,726,1262,2407,726,1262,2407
Vowel_Heart,13.44,1.605,730,1263,2400,730,1263,2400
Vowel_Heart,13.44,1.61,734,1265,2393,734,1265,2393
Vowel_Heart,13.44,1.615,742,1263,2381,742,1263,2381
Vowel_Heart,13.44,1.62,750,1262,2369,750,1262,2369
Vowel_Heart,13.44,1.625,735,1258,2373,735,1258,2373
Vowel_Heart,13.44,1.63,719,1253,2378,719,1253,2378
Vowel_Heart,13.44,1.635,725,1251,2370,725,1251,2370
Vowel_Heart,13.44,1.64,732,1250,2362,732,1250,2362
Vowel_Heart,13.44,1.645,737,1248,2377,737,1248,2377
Vowel_Heart,13.44,1.65,743,1247,2391,743,1247,2391
Vowel_Heart,13.44,1.655,739,1246,2384,739,1246,2384
Vowel_Heart,13.44,1.66,736,1244,2377,736,1244,2377
Vowel_Heart,13.44,1.665,728,1238,2378,728,1238,2378
Vowel_Heart,13.44,1.67,720,1231,2379,720,1231,2379
Vowel_Heart,13.44,1.675,717,1224,2377,717,1224,2377
Vowel_Heart,13.44,1.68,714,1217,2376,714,1217,2376
Vowel_Heart,13.44,1.685,697,1212,2393,697,1212,2393
Vowel_Heart,13.44,1.69,681,1208,2411,681,1208,2411
Vowel_Heart,13.44,1.695,680,1195,2394,680,1195,2394
Vowel_Heart,13.44,1.7,679,1182,2377,679,1182,2377
Vowel_Heart,13.44,1.705,666,1169,2376,666,1169,2376
Vowel_Heart,13.44,1.71,653,1157,2375,653,1157,2375
Vowel_Heart,13.44,1.715,663,1186,2376,663,1186,2376
Vowel_Heart,13.44,1.72,673,1216,2376,673,1216,2376
Vowel_Heart,13.44,1.725,670,1217,2412,670,1217,2412
Vowel_Heart,13.44,1.73,667,1218,2447,667,1218,2447
Vowel_Heart,13.44,1.735,661,1226,2469,661,1226,2469
Vowel_Heart,13.44,1.74,655,1233,2491,655,1233,2491
Vowel_Heart,13.44,1.745,653,1215,2456,653,1215,2456
Vowel_Heart,13.44,1.75,652,1196,2420,652,1196,2420
Vowel_Heart,13.44,1.755,673,1193,2454,673,1193,2454
Vowel_Heart,13.44,1.76,694,1189,2487,694,1189,2487
Vowel_Heart,13.44,1.765,697,1190,2472,697,1190,2472
Vowel_Heart,13.44,1.77,699,1191,2456,699,1191,2456
Vowel_Heart,13.44,1.775,689,1196,2497,689,1196,2497
Vowel_Heart,13.44,1.78,678,1201,2538,678,1201,2538
Vowel_Heart,13.44,1.785,661,1198,2502,661,1198,2502
Vowel_Heart,13.44,1.79,645,1195,2466,645,1195,2466
Vowel_Heart,13.44,1.795,634,1196,2426,634,1196,2426
Vowel_Heart,13.44,1.8,624,1198,2386,624,1198,2386
Vowel_Heart,13.44,1.805,634,1200,2453,634,1200,2453
Vowel_Heart,13.44,1.81,644,1202,2519,644,1202,2519
Vowel_Heart,13.44,1.815,652,1206,2607,652,1206,2607
Vowel_Heart,13.44,1.82,661,1210,2695,661,1210,2695
Vowel_Heart,13.44,1.825,650,1207,2706,650,1207,2706
Vowel_Heart,13.44,1.83,639,1203,2717,639,1203,2717
Vowel_Heart,13.44,1.835,645,1209,2694,645,1209,2694
Vowel_Heart,13.44,1.84,652,1215,2671,652,1215,2671
Vowel_Heart,13.44,1.845,653,1213,2681,653,1213,2681
Vowel_Heart,13.44,1.85,655,1210,2691,655,1210,2691
Vowel_Heart,13.44,1.855,662,1218,2707,662,1218,2707
Vowel_Heart,13.44,1.86,669,1226,2722,669,1226,2722
Vowel_Heart,13.44,1.865,666,1236,2717,666,1236,2717
Vowel_Heart,13.44,1.87,663,1245,2712,663,1245,2712
Vowel_Heart,13.44,1.875,661,1241,2703,661,1241,2703
Vowel_Heart,13.44,1.88,659,1238,2693,659,1238,2693
Vowel_Heart,13.44,1.885,662,1234,2697,662,1234,2697
Vowel_Heart,13.44,1.89,664,1229,2700,664,1229,2700
Vowel_Heart,13.44,1.895,662,1230,2689,662,1230,2689
Vowel_Heart,13.44,1.9,661,1231,2677,661,1231,2677
Vowel_Heart,13.44,1.905,657,1223,2699,657,1223,2699
Vowel_Heart,13.44,1.91,654,1216,2720,654,1216,2720
Vowel_Heart,13.44,1.915,652,1216,2721,652,1216,2721
Vowel_Heart,13.44,1.92,650,1216,2722,650,1216,2722
Vowel_Heart,13.44,1.925,650,1213,2703,650,1213,2703
Vowel_Heart,13.44,1.93,651,1210,2683,651,1210,2683
Vowel_Heart,13.44,1.935,642,1219,2663,642,1219,2663
Vowel_Heart,13.44,1.94,633,1228,2643,633,1228,2643
Vowel_Heart,13.44,1.945,638,1233,2633,638,1233,2633
Vowel_Heart,13.44,1.95,643,1237,2623,643,1237,2623
Vowel_Heart,13.44,1.955,644,1238,2672,644,1238,2672
Vowel_Heart,13.44,1.96,645,1240,2721,645,1240,2721
Vowel_Heart,13.44,1.965,644,1225,2683,644,1225,2683
Vowel_Heart,13.44,1.97,642,1210,2646,642,1210,2646
Vowel_Heart,13.44,1.975,641,1213,2716,641,1213,2716
Vowel_Heart,13.44,1.98,641,1216,2787,641,1216,2787
Vowel_Heart,13.44,1.985,648,1212,2738,648,1212,2738
Vowel_Heart,13.44,1.99,656,1209,2690,656,1209,2690
Vowel_Heart,13.44,1.995,651,1211,2679,651,1211,2679
Vowel_Heart,13.44,2,647,1214,2669,647,1214,2669
Vowel_Heart,13.44,2.005,656,1218,2734,656,1218,2734
Vowel_Heart,13.44,2.01,666,1223,2799,666,1223,2799
Vowel_Heart,13.44,2.015,668,1219,2857,668,1219,2857
